,parcelid,transactiondate,latitude/1e6,longitude/1e6,bedroomcnt,roomcnt,bathroomcnt,calculatedfinishedsquarefeet,lotsizesquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,taxrate,fips,structuretaxvaluedollarcnt,landtaxvaluedollarcnt
14436,10807702,2017-06-30,34.16347,-118.590763,3.0,0.0,3.0,2731.0,6825.0,688800.0,1977.0,8389.31,0.012179602206736353,6037.0,327027.0,361773.0
14437,14006123,2017-06-30,33.799836,-117.963028,3.0,8.0,2.5,2059.0,8000.0,510180.0,1961.0,6241.06,0.01223305500019601,6059.0,139468.0,370712.0
14438,11881293,2017-06-30,34.119791,-118.153944,3.0,0.0,2.0,1714.0,7198.0,441876.0,1953.0,5685.18,0.012866007658257067,6037.0,222210.0,219666.0
14439,10729597,2017-06-30,34.186774,-118.636809,3.0,0.0,2.0,1150.0,7253.0,284236.0,1959.0,3509.49,0.012347098889655074,6037.0,93955.0,190281.0
14440,12740433,2017-06-30,33.909906,-118.031971,4.0,0.0,2.0,1125.0,6331.0,213325.0,1955.0,2856.13,0.013388632368451893,6037.0,122146.0,91179.0
14441,12741700,2017-06-30,33.909394,-118.063331,3.0,0.0,2.0,1200.0,5114.0,248144.0,1956.0,3284.84,0.013237636211232189,6037.0,97298.0,150846.0
14442,11964931,2017-06-30,34.10231,-118.207847,1.0,0.0,1.0,518.0,,154992.0,1926.0,1935.49,0.01248767678331785,6037.0,42648.0,112344.0
14443,17282961,2017-06-30,34.192283,-118.855155,3.0,6.0,1.5,1893.0,21074.0,392425.0,1962.0,4216.02,0.01074350512836848,6111.0,244009.0,148416.0
14444,11001880,2017-06-30,34.255652,-118.281602,5.0,0.0,3.0,2158.0,9356.0,685293.0,1917.0,8367.86,0.012210631073132224,6037.0,279193.0,406100.0
14445,11183236,2017-06-30,34.629726,-118.223797,5.0,0.0,4.0,2906.0,20281.0,272686.0,1990.0,4106.49,0.015059408990560571,6037.0,218149.0,54537.0
14446,12221689,2017-06-30,33.943224,-118.275585,2.0,0.0,1.0,948.0,4258.0,23353.0,1926.0,510.2,0.021847300132745256,6037.0,10540.0,12813.0
14447,14009436,2017-06-30,33.78053,-117.973793,2.0,5.0,1.0,865.0,7260.0,271967.0,1951.0,3514.52,0.012922597226869436,6059.0,51902.0,220065.0
14448,17200673,2017-06-30,34.268058,-118.86891,4.0,9.0,2.5,2186.0,8024.0,633000.0,1986.0,7038.24,0.011118862559241705,6111.0,222000.0,411000.0
14449,11261037,2017-06-30,34.634772,-118.223018,5.0,0.0,3.0,3014.0,13099.0,344453.0,2000.0,4970.42,0.014429893192975529,6037.0,275543.0,68910.0
14450,12720779,2017-06-30,33.924221,-118.075021,4.0,0.0,2.0,1895.0,5204.0,470000.0,1949.0,5909.36,0.012573106382978722,6037.0,137000.0,333000.0
14451,14008406,2017-06-30,33.78909,-117.982225,3.0,6.0,1.0,919.0,7356.0,179391.0,1953.0,2365.88,0.0131883985261245,6059.0,48608.0,130783.0
14452,10998254,2017-06-30,34.253967,-118.308537,3.0,0.0,2.0,1990.0,8926.0,420041.0,1988.0,5271.9,0.012550917648515262,6037.0,241588.0,178453.0
14453,11261376,2017-06-30,34.655092,-118.226108,2.0,0.0,1.0,986.0,12142.0,157000.0,1958.0,2045.84,0.013030828025477706,6037.0,97000.0,60000.0
14454,10888851,2017-06-30,34.182746,-118.390459,2.0,0.0,2.0,1363.0,6749.0,346902.0,1941.0,4279.38,0.012335991144473079,6037.0,85949.0,260953.0
14455,11343436,2017-06-30,34.455794,-118.527786,3.0,0.0,2.0,1608.0,7825.0,443137.0,1985.0,6057.54,0.01366967777459341,6037.0,230515.0,212622.0
14456,12218559,2017-06-30,33.951361,-118.260974,2.0,0.0,1.0,989.0,5029.0,98154.0,1926.0,1415.52,0.014421419402163946,6037.0,44615.0,53539.0
14457,11344266,2017-06-30,34.455366,-118.521992,4.0,0.0,2.0,1864.0,17192.0,440313.0,1987.0,6095.15,0.013842766395723042,6037.0,259859.0,180454.0
14458,11134234,2017-06-30,34.375753,-118.571352,5.0,0.0,3.0,3444.0,21198.0,809000.0,1997.0,10857.16,0.013420469715698394,6037.0,487000.0,322000.0
14459,12213748,2017-06-30,33.958766,-118.246653,3.0,0.0,1.0,998.0,3604.0,115803.0,1955.0,1874.4,0.016186109168156267,6037.0,77789.0,38014.0
14460,11007515,2017-06-30,34.326009,-118.423706,3.0,0.0,2.0,1547.0,7489.0,66961.0,1965.0,1025.35,0.015312644673765325,6037.0,42214.0,24747.0
14461,12753222,2017-06-30,33.901214,-118.053307,2.0,0.0,1.0,750.0,5200.0,155984.0,1949.0,2256.88,0.014468663452661812,6037.0,35480.0,120504.0
14462,10856273,2017-06-30,34.163301,-118.452826,2.0,0.0,2.0,1060.0,6745.0,653501.0,1947.0,7837.3,0.011992789605524705,6037.0,130697.0,522804.0
14463,17208768,2017-06-30,34.250667,-118.871229,6.0,12.0,5.5,6627.0,236966.0,1629659.0,1993.0,17379.8,0.010664685066016878,6111.0,778191.0,851468.0
14464,11886708,2017-06-30,34.125447,-118.136239,5.0,0.0,3.0,4158.0,8552.0,926081.0,1912.0,10751.55,0.011609729602486175,6037.0,469360.0,456721.0
14465,10731267,2017-06-30,34.181498,-118.619048,3.0,0.0,2.0,2291.0,35778.0,102883.0,1951.0,1504.39,0.014622337995587221,6037.0,52790.0,50093.0
14466,17281762,2017-06-30,34.201079,-118.859592,4.0,9.0,3.0,2338.0,21650.0,816476.0,1959.0,8672.86,0.010622308555303524,6111.0,333809.0,482667.0
14467,12042209,2017-06-30,34.232445,-118.257072,3.0,0.0,2.0,1388.0,3817.0,602000.0,1947.0,6538.37,0.01086107973421927,6037.0,120000.0,482000.0
14468,11160683,2017-06-30,34.438514,-118.393054,3.0,0.0,2.0,1040.0,6642.0,87748.0,1969.0,1675.95,0.019099580617222046,6037.0,52461.0,35287.0
14469,14314279,2017-06-30,33.618092,-117.853648,5.0,7.0,5.5,5748.0,8820.0,2076066.0,1993.0,22063.32,0.010627465600804598,6059.0,620843.0,1455223.0
14470,12413686,2017-06-30,33.869199,-118.049138,3.0,0.0,2.0,1141.0,5001.0,257615.0,1969.0,3118.86,0.012106670807212314,6037.0,98864.0,158751.0
14471,12414442,2017-06-30,33.864992,-118.05006,4.0,0.0,2.0,1480.0,5095.0,131018.0,1971.0,1764.17,0.013465096398968082,6037.0,74219.0,56799.0
14472,17209833,2017-06-30,34.215532,-118.874538,4.0,7.0,1.5,1716.0,25000.0,71746.0,1961.0,772.5,0.010767150781925125,6111.0,51065.0,20681.0
14473,11013865,2017-06-30,33.997176,-118.419579,4.0,0.0,5.0,4240.0,17492.0,1045000.0,1986.0,12881.57,0.012326861244019138,6037.0,570900.0,474100.0
14474,12758544,2017-06-30,33.890469,-118.092288,2.0,0.0,1.0,1104.0,3486.0,352080.0,1967.0,4585.39,0.013023716200863442,6037.0,122710.0,229370.0
14475,11562556,2017-06-30,34.031442,-118.449126,2.0,0.0,1.0,738.0,4267.0,633786.0,1948.0,7651.13,0.012072103202027182,6037.0,90538.0,543248.0
14476,17208607,2017-06-30,34.242034,-118.867315,6.0,10.0,5.5,4284.0,264892.0,1228024.0,2005.0,13176.86,0.010730132310117718,6111.0,675549.0,552475.0
14477,11757367,2017-06-30,34.059232,-118.315204,3.0,0.0,1.0,1814.0,7234.0,70574.0,1919.0,984.23,0.01394607079094284,6037.0,32489.0,38085.0
14478,11346889,2017-06-30,34.47912,-118.534,5.0,0.0,3.0,3615.0,6674.0,734993.0,2004.0,9741.49,0.013253854118338541,6037.0,406152.0,328841.0
14479,12743867,2017-06-30,33.913242,-118.089974,2.0,0.0,1.0,953.0,5002.0,199829.0,1955.0,2701.2,0.01351755751167248,6037.0,59436.0,140393.0
14480,12744374,2017-06-30,33.912418,-118.096782,3.0,0.0,2.0,1436.0,5281.0,357142.0,1953.0,4585.89,0.012840522817254762,6037.0,140908.0,216234.0
14481,11995760,2017-06-30,34.079352,-118.339553,7.0,0.0,9.0,7481.0,7425.0,3617167.0,2010.0,43608.22,0.012055904524175964,6037.0,1806217.0,1810950.0
14482,17206657,2017-06-30,34.296324,-118.842821,2.0,4.0,2.0,1172.0,5183.0,230406.0,1984.0,2752.54,0.01194647708827027,6111.0,138247.0,92159.0
14483,12212751,2017-06-30,33.953524,-118.259525,3.0,0.0,1.0,782.0,5800.0,30443.0,1938.0,617.01,0.020267713431659166,6037.0,14938.0,15505.0
14484,11181829,2017-06-30,34.624199,-118.188625,5.0,0.0,2.0,2297.0,134729.0,326231.0,1958.0,4153.66,0.012732266400188822,6037.0,250414.0,75817.0
14485,12408479,2017-06-30,33.88192,-118.08877,3.0,0.0,2.0,1424.0,5148.0,58560.0,1959.0,994.39,0.016980703551912568,6037.0,38287.0,20273.0
14486,10757409,2017-06-30,34.155737,-118.631739,6.0,0.0,4.0,3083.0,11746.0,151531.0,1960.0,2114.21,0.013952326586639037,6037.0,115730.0,35801.0
14487,11346014,2017-06-30,34.462807,-118.527384,4.0,0.0,3.0,3141.0,9206.0,599486.0,1999.0,8576.06,0.014305688539849136,6037.0,318311.0,281175.0
14488,17208043,2017-06-30,34.240082,-118.900453,4.0,8.0,3.0,3533.0,62291.0,1178048.0,1983.0,12613.06,0.010706745395773347,6111.0,496421.0,681627.0
14489,12487982,2017-06-30,33.838342,-118.111606,3.0,0.0,2.0,1442.0,5330.0,419733.0,1950.0,5282.41,0.0125851672372675,6037.0,122746.0,296987.0
14490,10712317,2017-06-30,34.228424,-118.610309,4.0,0.0,2.0,2100.0,11430.0,103090.0,1963.0,1464.68,0.014207779610049471,6037.0,79298.0,23792.0
14491,11565575,2017-06-30,34.038551,-118.451674,1.0,0.0,2.0,874.0,6489.0,257034.0,1942.0,3187.25,0.01240011049121906,6037.0,32115.0,224919.0
14492,12034641,2017-06-30,34.11047,-118.296551,4.0,0.0,5.0,3791.0,15597.0,766703.0,1956.0,9571.31,0.012483725771256927,6037.0,321611.0,445092.0
14493,12507241,2017-06-30,33.79692,-118.163457,3.0,0.0,3.0,2223.0,4999.0,770000.0,2004.0,9378.81,0.012180272727272727,6037.0,221800.0,548200.0
14494,11605571,2017-06-30,34.023971,-118.401901,2.0,0.0,1.0,1064.0,5310.0,220344.0,1929.0,2713.84,0.012316378027084922,6037.0,88134.0,132210.0
14495,12563811,2017-06-30,33.877487,-118.194202,2.0,0.0,2.0,1115.0,5883.0,201932.0,1939.0,2527.73,0.012517728740368045,6037.0,103661.0,98271.0
14496,12393493,2017-06-30,33.986912,-118.090735,3.0,0.0,1.0,1251.0,4989.0,53383.0,1950.0,1221.12,0.02287469793754566,6037.0,30628.0,22755.0
14497,11652513,2017-06-30,34.111307,-118.447024,2.0,0.0,2.0,1008.0,5285.0,428442.0,1954.0,5169.96,0.012066884199028106,6037.0,85684.0,342758.0
14498,12564988,2017-06-30,33.872191,-118.198561,2.0,0.0,1.0,1266.0,4478.0,326672.0,1948.0,3959.86,0.01212182250085713,6037.0,80103.0,246569.0
14499,14230552,2017-06-30,33.814321,-117.823349,2.0,0.0,3.0,2847.0,9085.0,535194.0,1991.0,5998.34,0.011207786335422295,6059.0,364794.0,170400.0
14500,17295181,2017-06-30,34.146669,-118.828146,3.0,5.0,3.5,2705.0,5500.0,814637.0,1976.0,9346.8,0.011473576574597029,6111.0,210019.0,604618.0
14501,14139772,2017-06-30,33.905449,-117.892188,3.0,6.0,2.0,1403.0,7770.0,71763.0,1963.0,1047.88,0.014601953652996671,6059.0,45588.0,26175.0
14502,12006068,2017-06-30,34.08795,-118.313387,2.0,0.0,1.0,1126.0,5966.0,238015.0,1922.0,2933.64,0.012325441673844084,6037.0,68528.0,169487.0
14503,12567407,2017-06-30,33.826776,-118.221113,2.0,0.0,1.0,832.0,5299.0,133436.0,1947.0,2157.68,0.01617014898528133,6037.0,40026.0,93410.0
14504,11651309,2017-06-30,34.124894,-118.461004,2.0,0.0,3.0,1833.0,13936.0,1038184.0,1951.0,12705.95,0.012238630146486558,6037.0,165352.0,872832.0
14505,17157807,2017-06-30,34.186124,-119.23873,4.0,7.0,4.0,3185.0,4000.0,1009000.0,1965.0,11951.18,0.011844578790882061,6111.0,310000.0,699000.0
14506,10923423,2017-06-30,34.22389,-118.36914,2.0,0.0,1.0,1117.0,6282.0,352079.0,1953.0,4242.82,0.01205076133481406,6037.0,70415.0,281664.0
14507,14140488,2017-06-30,33.893531,-117.9154,3.0,0.0,3.0,3307.0,6600.0,713351.0,1987.0,7997.94,0.011211787745443687,6059.0,322847.0,390504.0
14508,11650898,2017-06-30,34.108689,-118.474112,6.0,0.0,8.0,8370.0,18935.0,5492429.0,2001.0,66114.05,0.012037306262857473,6037.0,2773954.0,2718475.0
14509,12562832,2017-06-30,33.882449,-118.196716,3.0,0.0,1.0,1206.0,7011.0,331000.0,1947.0,4356.0,0.01316012084592145,6037.0,90000.0,241000.0
14510,11193496,2017-06-30,34.585293,-118.159645,4.0,0.0,3.0,3474.0,7220.0,390800.0,2007.0,7063.32,0.018074002047082906,6037.0,293200.0,97600.0
14511,10918164,2017-06-30,34.145772,-118.421291,4.0,0.0,4.0,2490.0,7128.0,976841.0,1939.0,11884.94,0.012166708809314924,6037.0,191847.0,784994.0
14512,10918530,2017-06-30,34.13714,-118.429678,4.0,0.0,3.0,2187.0,10264.0,531037.0,1959.0,6699.63,0.012616126559919554,6037.0,106202.0,424835.0
14513,11307276,2017-06-30,34.68183,-118.205579,3.0,0.0,3.0,2523.0,7191.0,180588.0,2005.0,3115.78,0.017253527366159437,6037.0,134964.0,45624.0
14514,11656380,2017-06-30,34.094851,-118.396606,4.0,0.0,4.0,4342.0,,1617935.0,1957.0,18950.81,0.011712961274711284,6037.0,403634.0,1214301.0
14515,11655434,2017-06-30,34.10541,-118.403771,2.0,0.0,3.0,2112.0,13985.0,2200000.0,1951.0,26526.13,0.012057331818181818,6037.0,440000.0,1760000.0
14516,11156833,2017-06-30,34.29566,-118.378818,1.0,0.0,1.0,600.0,7390.0,250000.0,1955.0,3019.37,0.01207748,6037.0,166900.0,83100.0
14517,10819946,2017-06-30,34.21006,-118.508105,3.0,0.0,1.0,1102.0,7861.0,465101.0,1951.0,5603.47,0.012047856272078538,6037.0,93016.0,372085.0
14518,11151457,2017-06-30,34.407817,-118.432663,5.0,0.0,3.0,3097.0,9104.0,621836.0,2013.0,11169.34,0.01796187419190912,6037.0,362953.0,258883.0
14519,11975853,2017-06-30,34.125993,-118.182599,2.0,0.0,1.0,1084.0,6753.0,56728.0,1947.0,725.39,0.01278715978000282,6037.0,41847.0,14881.0
14520,10925096,2017-06-30,34.185661,-118.358708,3.0,0.0,3.0,1495.0,5991.0,456661.0,1944.0,5099.24,0.01116635753874318,6037.0,149273.0,307388.0
14521,11309444,2017-06-30,34.709651,-118.065432,4.0,0.0,3.0,2609.0,6810.0,185243.0,2006.0,3228.48,0.017428350868858744,6037.0,150436.0,34807.0
14522,11312231,2017-06-30,34.673231,-118.091287,3.0,0.0,2.0,1547.0,6569.0,90283.0,1992.0,1973.15,0.021855166531905234,6037.0,67660.0,22623.0
14523,14229450,2017-06-30,33.806775,-117.818772,4.0,9.0,3.0,3145.0,9775.0,515572.0,1973.0,5795.56,0.0112410293809594,6059.0,220920.0,294652.0
14524,11312593,2017-06-30,34.673247,-118.069777,3.0,0.0,2.0,1375.0,,124456.0,1997.0,2031.97,0.016326814295815388,6037.0,93397.0,31059.0
14525,12521651,2017-06-30,33.786444,-118.09655,3.0,0.0,2.0,1325.0,6644.0,217515.0,1954.0,2707.92,0.012449348320805463,6037.0,118455.0,99060.0
14526,11641754,2017-06-30,34.092067,-118.432142,2.0,0.0,2.0,1962.0,8737.0,368043.0,1957.0,4574.57,0.012429444385574511,6037.0,224932.0,143111.0
14527,14041903,2017-06-30,33.722046,-118.01816,4.0,7.0,2.0,1774.0,6599.0,134410.0,1964.0,1715.48,0.01276303846439997,6059.0,88798.0,45612.0
14528,14254517,2017-06-30,33.758738,-117.803742,2.0,5.0,2.0,1477.0,5000.0,326580.0,1977.0,3959.58,0.012124379937534447,6059.0,132770.0,193810.0
14529,13870979,2017-06-30,33.867772,-117.974837,3.0,6.0,1.5,1074.0,6750.0,292760.0,1955.0,3441.86,0.011756592430659926,6059.0,52394.0,240366.0
14530,12590916,2017-06-30,33.835891,-118.292306,3.0,0.0,2.0,1172.0,4827.0,146335.0,1959.0,2152.15,0.014707007892848602,6037.0,64081.0,82254.0
14531,11158185,2017-06-30,34.430411,-118.526087,4.0,0.0,2.0,1376.0,10016.0,273108.0,1964.0,4004.05,0.014661049841088509,6037.0,143804.0,129304.0
14532,13903950,2017-06-30,33.840461,-118.018602,4.0,7.0,2.0,1366.0,6000.0,477167.0,1954.0,5602.14,0.011740417924961282,6059.0,65345.0,411822.0
14533,12592800,2017-06-30,33.819314,-118.299871,2.0,0.0,1.0,775.0,7199.0,43444.0,1949.0,834.76,0.019214621121443697,6037.0,14677.0,28767.0
14534,12584457,2017-06-30,33.829174,-118.270716,4.0,0.0,2.0,1090.0,5427.0,50068.0,1956.0,1192.2,0.023811616201965327,6037.0,33319.0,16749.0
14535,11648806,2017-06-30,34.089942,-118.451583,2.0,0.0,3.0,2104.0,12567.0,1800000.0,1963.0,21816.86,0.012120477777777777,6037.0,400000.0,1400000.0
14536,14140967,2017-06-30,33.893875,-117.910939,3.0,0.0,3.0,2125.0,4875.0,368894.0,1997.0,4266.58,0.011565869870477698,6059.0,286342.0,82552.0
14537,11648217,2017-06-30,34.079433,-118.462438,4.0,0.0,5.0,3583.0,16708.0,3038050.0,1964.0,36704.18,0.012081493062984481,6037.0,1905383.0,1132667.0
14538,12394759,2017-06-30,33.978743,-118.093728,2.0,0.0,1.0,816.0,5774.0,120371.0,1949.0,1960.29,0.016285400968671856,6037.0,63683.0,56688.0
14539,13877270,2017-06-30,33.844589,-117.918806,4.0,7.0,3.0,1621.0,5338.0,161890.0,1929.0,2078.24,0.012837358700352089,6059.0,48567.0,113323.0
14540,11646656,2017-06-30,34.06425,-118.459079,2.0,0.0,3.0,1585.0,5286.0,1114726.0,1938.0,13428.5,0.012046458053369168,6037.0,222944.0,891782.0
14541,11234896,2017-06-30,34.551689,-118.059851,3.0,0.0,2.0,1410.0,7807.0,100794.0,1989.0,2269.73,0.022518503085501122,6037.0,80637.0,20157.0
14542,13875983,2017-06-30,33.86901,-117.902288,3.0,6.0,1.5,1060.0,6120.0,53625.0,1954.0,851.4,0.015876923076923077,6059.0,30285.0,23340.0
14543,10928667,2017-06-30,34.169704,-118.356751,2.0,0.0,1.0,969.0,5137.0,259551.0,1942.0,3124.1,0.012036555436118528,6037.0,140238.0,119313.0
14544,10928726,2017-06-30,34.166955,-118.357164,3.0,0.0,2.0,1244.0,7885.0,58562.0,1943.0,764.51,0.013054711246200609,6037.0,32283.0,26279.0
14545,17101721,2017-06-30,34.348454,-119.069165,4.0,9.0,4.0,2536.0,6200.0,274901.0,1926.0,3141.46,0.01142760484683577,6111.0,185482.0,89419.0
14546,17293462,2017-06-30,34.150231,-118.837954,3.0,5.0,2.0,1646.0,6120.0,184581.0,1969.0,2662.92,0.01442683699839095,6111.0,119559.0,65022.0
14547,13868780,2017-06-30,33.86961,-117.978233,2.0,4.0,1.0,942.0,5841.0,58440.0,1947.0,1034.36,0.01769952087611225,6059.0,36634.0,21806.0
14548,10907828,2017-06-30,34.152137,-118.38212,2.0,0.0,2.0,1534.0,7410.0,795777.0,1948.0,9558.93,0.01201207122095763,6037.0,159154.0,636623.0
14549,13893238,2017-06-30,33.606676,-117.880386,4.0,8.0,2.5,2039.0,10551.0,221876.0,1957.0,2675.96,0.01206061043105158,6059.0,83653.0,138223.0
14550,11669191,2017-06-30,34.045722,-118.519554,3.0,0.0,2.0,1472.0,6181.0,112413.0,1940.0,1490.83,0.01326207822938628,6037.0,39118.0,73295.0
14551,14133418,2017-06-30,33.879748,-117.973711,4.0,8.0,2.5,2001.0,4875.0,499342.0,1974.0,5755.5,0.011526168437663966,6059.0,159833.0,339509.0
14552,11304600,2017-06-30,34.688942,-118.202541,4.0,0.0,3.0,2662.0,12919.0,304000.0,1997.0,4478.8,0.014732894736842106,6037.0,228100.0,75900.0
14553,12388226,2017-06-30,33.960094,-118.111028,3.0,0.0,1.0,1298.0,4926.0,150834.0,1951.0,1979.64,0.0131246270734715,6037.0,91408.0,59426.0
14554,14232816,2017-06-30,33.790041,-117.794081,3.0,7.0,2.0,1684.0,8125.0,566927.0,1977.0,6204.84,0.01094468952792864,6059.0,179209.0,387718.0
14555,11831556,2017-06-30,34.017691,-118.183169,2.0,0.0,1.0,952.0,6273.0,119389.0,1938.0,2012.93,0.016860263508363418,6037.0,40309.0,79080.0
14556,11669365,2017-06-30,34.043922,-118.516639,2.0,0.0,1.0,1256.0,6493.0,1094994.0,1940.0,13146.93,0.012006394555586606,6037.0,218994.0,876000.0
14557,14056055,2017-06-30,33.684548,-117.978904,4.0,8.0,2.5,2538.0,6000.0,343898.0,1975.0,3967.66,0.011537316297274192,6059.0,179925.0,163973.0
14558,17149727,2017-06-30,34.191985,-119.20483,4.0,7.0,2.0,1827.0,6638.0,315169.0,1980.0,3772.22,0.011968880188089564,6111.0,204863.0,110306.0
14559,17150151,2017-06-30,34.194114,-119.199084,4.0,8.0,3.0,1947.0,6319.0,538475.0,1995.0,6518.82,0.012106077348066298,6111.0,323085.0,215390.0
14560,11679229,2017-06-30,34.038233,-118.644496,4.0,0.0,6.0,5131.0,8598.0,9870514.0,1978.0,112726.55,0.011420534938707346,6037.0,2019557.0,7850957.0
14561,12542313,2017-06-30,33.785197,-118.165358,1.0,0.0,1.0,894.0,2201.0,299000.0,1928.0,3984.64,0.013326555183946489,6037.0,59800.0,239200.0
14562,11824266,2017-06-30,34.05018,-118.186835,2.0,0.0,1.0,1108.0,4641.0,287037.0,1928.0,3974.21,0.013845636625243435,6037.0,101603.0,185434.0
14563,12074776,2017-06-30,34.188838,-118.224617,0.0,0.0,0.0,360.0,2007.0,11089.0,1925.0,150.58,0.013579222653079629,6037.0,4435.0,6654.0
14564,10908243,2017-06-30,34.149201,-118.384968,4.0,0.0,4.0,3781.0,9958.0,2071000.0,2007.0,24875.19,0.012011197489135683,6037.0,1004600.0,1066400.0
14565,17145346,2017-06-30,34.222307,-119.203087,2.0,6.0,2.0,1546.0,5671.0,407944.0,1989.0,5003.36,0.012264820661659443,6111.0,247621.0,160323.0
14566,14236978,2017-06-30,33.797073,-117.843282,3.0,7.0,2.0,1677.0,7636.0,755939.0,1952.0,8158.26,0.010792220007169891,6059.0,152200.0,603739.0
14567,12385519,2017-06-30,33.954354,-118.121665,3.0,0.0,2.0,1467.0,6623.0,74103.0,1954.0,1099.2,0.014833407554350028,6037.0,37878.0,36225.0
14568,10829637,2017-06-30,34.196655,-118.450767,3.0,0.0,2.0,1805.0,6496.0,350030.0,1956.0,4302.85,0.012292803473987944,6037.0,188381.0,161649.0
14569,10849613,2017-06-30,34.165348,-118.459462,4.0,0.0,3.0,2479.0,7509.0,193092.0,1951.0,2416.74,0.012516002734447827,6037.0,157790.0,35302.0
14570,10719588,2017-06-30,34.201604,-118.622119,3.0,0.0,2.0,1153.0,8832.0,369281.0,1956.0,4633.73,0.01254797836877608,6037.0,146775.0,222506.0
14571,14058785,2017-06-30,33.682664,-117.950248,4.0,7.0,2.0,1288.0,6060.0,53700.0,1963.0,923.04,0.017188826815642457,6059.0,33041.0,20659.0
14572,10829432,2017-06-30,34.197279,-118.453766,3.0,0.0,2.0,1672.0,6884.0,331288.0,1956.0,4024.14,0.012146953707951992,6037.0,132511.0,198777.0
14573,17146148,2017-06-30,34.222182,-119.213998,4.0,8.0,3.0,2492.0,7150.0,670814.0,2003.0,7999.14,0.011924527514333334,6111.0,335407.0,335407.0
14574,12531093,2017-06-30,33.757778,-118.138855,2.0,0.0,1.0,955.0,3057.0,787500.0,1941.0,9340.29,0.011860685714285715,6037.0,157500.0,630000.0
14575,13895531,2017-06-30,33.548403,-117.804083,3.0,7.0,3.0,2779.0,7004.0,3000000.0,1957.0,31314.96,0.01043832,6059.0,208780.0,2791220.0
14576,11672350,2017-06-30,34.074132,-118.547038,5.0,0.0,5.0,4583.0,7902.0,2376718.0,1998.0,28581.05,0.012025427501285386,6037.0,792238.0,1584480.0
14577,11302530,2017-06-30,34.694132,-118.073508,3.0,0.0,3.0,1947.0,7754.0,234400.0,2007.0,3818.21,0.01628929180887372,6037.0,178100.0,56300.0
14578,12024785,2017-06-30,34.121322,-118.382075,5.0,0.0,4.0,2647.0,13000.0,1546433.0,1960.0,18765.22,0.012134518598607247,6037.0,454606.0,1091827.0
14579,12386501,2017-06-30,33.966979,-118.122407,3.0,0.0,2.0,1249.0,6416.0,75336.0,1951.0,1104.68,0.01466337474779654,6037.0,41396.0,33940.0
14580,14057654,2017-06-30,33.683949,-117.947501,3.0,6.0,2.0,1111.0,6000.0,105746.0,1965.0,1482.58,0.014020199345601725,6059.0,59061.0,46685.0
14581,10828101,2017-06-30,34.203521,-118.442116,3.0,0.0,3.0,1824.0,6652.0,495000.0,1953.0,6126.89,0.012377555555555557,6037.0,147800.0,347200.0
14582,10826590,2017-06-30,34.1996,-118.435502,3.0,0.0,2.0,1655.0,7431.0,229606.0,1953.0,2899.5,0.01262815431652483,6037.0,148305.0,81301.0
14583,11228138,2017-06-30,34.533362,-117.968832,3.0,0.0,2.0,1573.0,39628.0,100794.0,1978.0,1339.35,0.013287993332936484,6037.0,80637.0,20157.0
14584,11305068,2017-06-30,34.677273,-118.196269,3.0,0.0,2.0,1823.0,8483.0,229108.0,1988.0,3509.03,0.01531605181835641,6037.0,187746.0,41362.0
14585,12310924,2017-06-30,33.945191,-118.188867,4.0,0.0,2.0,1566.0,7142.0,392000.0,1941.0,5093.78,0.012994336734693877,6037.0,183400.0,208600.0
14586,17107040,2017-06-30,34.267803,-119.216104,4.0,8.0,3.0,3219.0,7035.0,843958.0,2001.0,9417.06,0.011158209294775331,6111.0,295126.0,548832.0
14587,13889606,2017-06-30,33.598795,-117.886753,3.0,5.0,2.0,2009.0,5250.0,169573.0,1941.0,2053.54,0.012110064691902601,6059.0,45285.0,124288.0
14588,11305989,2017-06-30,34.689703,-118.177731,3.0,0.0,2.0,1416.0,6833.0,198000.0,1990.0,3257.82,0.016453636363636365,6037.0,158400.0,39600.0
14589,12550941,2017-06-30,33.786635,-118.177761,2.0,0.0,1.0,798.0,1918.0,179912.0,1927.0,2222.33,0.012352316688158655,6037.0,100096.0,79816.0
14590,11152931,2017-06-30,34.394564,-118.473489,4.0,0.0,3.0,2291.0,4122.0,298754.0,1995.0,5405.06,0.018092008809923885,6037.0,172460.0,126294.0
14591,10821273,2017-06-30,34.2197,-118.503993,3.0,0.0,2.0,1634.0,6199.0,397366.0,1952.0,4887.66,0.012300146464468524,6037.0,147295.0,250071.0
14592,12006067,2017-06-30,34.087818,-118.313387,1.0,0.0,1.0,773.0,5967.0,336547.0,1915.0,4132.12,0.012277987918477954,6037.0,77664.0,258883.0
14593,11658404,2017-06-30,34.069395,-118.473005,4.0,0.0,4.0,4130.0,18110.0,4063137.0,1930.0,48902.71,0.012035702955622712,6037.0,1183147.0,2879990.0
14594,11307090,2017-06-30,34.684832,-118.214873,4.0,0.0,3.0,3101.0,6841.0,316871.0,2005.0,5921.18,0.018686405508866386,6037.0,253498.0,63373.0
14595,12285419,2017-06-30,33.912475,-118.203522,3.0,0.0,1.0,1472.0,7353.0,359000.0,1949.0,5010.03,0.01395551532033426,6037.0,219000.0,140000.0
14596,11208034,2017-06-30,34.582845,-118.066114,4.0,0.0,2.0,1288.0,6931.0,129342.0,1957.0,2420.86,0.01871673547648869,6037.0,96956.0,32386.0
